"Format","AIM CSV File"
"Venue","Imola"
"Vehicle","YamahaR6"
"User","AIM driver"
"Data Source","AIM Data Logger"
"Comment",""
"Date","01/11/07"
"Time","17:27:21"
"Sample Rate","10"
"Duration","118.214"
"Segment","Lap 3 - 1:58.214"

"Time","Distance","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"Time","Distance","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"sec","km","km/h","#","g","g","deg","deg","deg/s","°","°","cm",
"","","1","2","3","4","5","6","7","8","9","10",

3.800,0.198,211.180008,6.000000,-0.192726,0.274431,0.215638,79.474243,-1.846393,44.344383379299,11.713998815964,31.08
3.900,0.204,212.100006,6.200000,-0.213375,0.269715,0.205325,79.671333,-2.034323,44.344393171304,11.713926359514,31.06
4.000,0.210,213.080002,7.000000,-0.234917,0.263597,0.199595,79.882187,-2.240588,44.344402844508,11.713853214487,31.05
4.100,0.216,213.979996,6.800000,-0.255056,0.255567,0.195011,80.115959,-2.437685,44.344412429760,11.713778909667,31.04
4.200,0.222,214.860001,6.000000,-0.270352,0.245752,0.195011,80.370346,-2.584363,44.344421739467,11.713704196145,31.04
4.300,0.228,215.680008,6.000000,-0.279402,0.234535,0.195011,80.633904,-2.662285,44.344430682041,11.713630108494,31.04
4.400,0.234,216.560013,6.000000,-0.282461,0.221533,0.195011,80.897469,-2.671452,44.344439367142,11.713555967611,31.05
4.500,0.240,217.339996,6.000000,-0.278637,0.207385,0.196157,81.161026,-2.616448,44.344447869454,11.713481186914,31.06
4.600,0.246,218.040009,6.200000,-0.269077,0.192727,0.200741,81.422302,-2.520191,44.344456246984,11.713405295931,31.07
4.700,0.252,218.720001,7.000000,-0.256968,0.178196,0.200741,81.669815,-2.396433,44.344464347208,11.713329068298,31.08
4.800,0.258,219.279999,7.000000,-0.245751,0.164684,0.200741,81.896706,-2.249755,44.344472115129,11.713253546561,31.09
4.900,0.264,219.680008,7.000000,-0.239888,0.154105,0.200741,82.112137,-2.171833,44.344479615716,11.713178008119,31.10
5.000,0.270,220.119995,7.000000,-0.244859,0.148496,0.200741,82.320694,-2.185584,44.344486867120,11.713101822615,31.12
5.100,0.277,220.700012,7.000000,-0.269205,0.150281,0.200741,82.545296,-2.391849,44.344493864257,11.713024443694,31.14
5.200,0.283,221.220001,7.000000,-0.314455,0.160096,0.200741,82.806564,-2.818130,44.344500393957,11.712946069119,31.17
5.300,0.289,221.819992,7.000000,-0.370284,0.173479,0.199595,83.113670,-3.391087,44.344506282308,11.712868791670,31.20
5.400,0.295,222.460007,7.000000,-0.425859,0.185843,0.195011,83.471191,-3.941127,44.344511646005,11.712791536175,31.23
5.500,0.301,223.240005,7.000000,-0.469452,0.191962,0.195011,83.890594,-4.349073,44.344516523029,11.712713954334,31.26
5.600,0.308,223.960007,7.000000,-0.488954,0.187246,0.193865,84.337502,-4.509501,44.344520931932,11.712636076647,31.28
5.700,0.314,224.740005,7.000000,-0.486405,0.172587,0.188136,84.784409,-4.454497,44.344524807552,11.712557893203,31.30
5.800,0.320,225.380005,7.000000,-0.469579,0.152320,0.182406,85.226738,-4.257400,44.344528383709,11.712478544003,31.30
5.900,0.326,225.800003,7.000000,-0.446126,0.130269,0.177823,85.643852,-4.005298,44.344531670962,11.712398824530,31.30
6.000,0.333,226.259995,7.000000,-0.421780,0.110639,0.175531,86.028885,-3.762364,44.344534655218,11.712319385430,31.30
6.100,0.339,226.520004,6.800000,-0.403807,0.098530,0.165218,86.390991,-3.579018,44.344537321270,11.712240744281,31.30
6.200,0.345,226.660004,6.000000,-0.394248,0.095981,0.159488,86.734756,-3.496512,44.344539610590,11.712161974773,31.29
